longitude,latitude,severity_label
-2.24958,53.51589,Slight
-2.16385,53.47175,Slight
-2.24871,53.43235,Slight
-2.19186,53.44819,Slight
-2.23929,53.4943,Serious
-2.19159,53.44425,Slight
-2.17647,53.5241,Slight
-2.19524,53.48164,Slight
-2.23904,53.48085,Serious
-2.24562,53.51277,Serious
-2.24409,53.51809,Slight
-2.29244,53.40942,Serious
-2.2176,53.41389,Serious
-2.20667,53.4347,Slight
-2.2328,53.47879,Slight
-2.24262,53.48061,Serious
-2.26237,53.39733,Slight
-2.15257,53.45771,Serious
-2.23566,53.47245,Slight
-2.23942,53.44664,Fatal
-2.16625,53.52094,Serious
-2.2171,53.50174,Serious
-2.24632,53.4696,Slight
-2.22253,53.47026,Slight
-2.24223,53.3641,Serious
-2.19707,53.45117,Slight
-2.21245,53.43459,Slight
-2.21337,53.42091,Slight
-2.23606,53.47196,Slight
-2.2588,53.3917,Slight
-2.19218,53.44904,Slight
-2.24735,53.42258,Serious
-2.25521,53.45411,Serious
-2.22473,53.45449,Slight
-2.27558,53.38628,Slight
-2.16114,53.51529,Slight
-2.19772,53.50362,Slight
-2.24865,53.49192,Slight
-2.18462,53.50399,Serious
-2.24298,53.46385,Serious
-2.25316,53.47898,Slight
-2.2411,53.47472,Slight
-2.19586,53.53166,Slight
-2.24115,53.47057,Slight
-2.24729,53.41566,Slight
-2.24424,53.43934,Slight
-2.25713,53.4429,Slight
-2.23338,53.5179,Serious
-2.25586,53.47265,Slight
-2.21487,53.43495,Serious
-2.18776,53.47377,Slight
-2.28038,53.44537,Slight
-2.18376,53.48067,Slight
-2.2283,53.46066,Serious
-2.19541,53.45322,Slight
-2.19645,53.50032,Slight
-2.23221,53.42246,Slight
-2.25496,53.38563,Slight
-2.23738,53.50571,Slight
-2.19105,53.45841,Slight
-2.20667,53.42473,Slight
-2.19479,53.47603,Serious
-2.18193,53.50278,Slight
-2.20767,53.52629,Slight
-2.29416,53.40094,Slight
-2.24306,53.48086,Serious
-2.1998,53.45653,Serious
-2.23672,53.48472,Slight
-2.23871,53.47193,Slight
-2.15244,53.45767,Serious
-2.15963,53.46647,Slight
-2.20616,53.44484,Slight
-2.25729,53.39731,Serious
-2.163,53.46604,Slight
-2.27279,53.44795,Slight
-2.19507,53.48142,Slight
-2.25767,53.40802,Slight
-2.19127,53.44674,Slight
-2.24144,53.47684,Serious
-2.22523,53.50217,Slight
-2.23573,53.50494,Slight
-2.2546,53.44607,Slight
-2.21019,53.47628,Fatal
-2.24031,53.37125,Slight
-2.25169,53.46284,Serious
-2.24303,53.49406,Slight
-2.23362,53.51325,Serious
-2.25662,53.36532,Serious
-2.23904,53.4433,Slight
-2.24255,53.4762,Serious
-2.24433,53.44185,Serious
-2.24916,53.5161,Serious
-2.23933,53.4884,Slight
-2.22995,53.43646,Slight
-2.24468,53.4954,Slight
-2.20276,53.44245,Slight
-2.19616,53.46548,Serious
-2.24241,53.48268,Serious
-2.27582,53.43918,Serious
-2.1964,53.46555,Slight
-2.1702,53.46049,Slight
-2.19618,53.50049,Slight
-2.18013,53.45121,Slight
-2.16855,53.46016,Serious
-2.23702,53.50555,Serious
-2.16236,53.47434,Serious
-2.19446,53.47421,Slight
-2.23202,53.47182,Slight
-2.243,53.48413,Slight
-2.18113,53.45746,Slight
-2.28042,53.44605,Serious
-2.24777,53.48832,Slight
-2.21575,53.51029,Slight
-2.22109,53.45422,Slight
-2.22632,53.46722,Slight
-2.29009,53.35817,Slight
-2.24365,53.50034,Serious
-2.20812,53.43173,Serious
-2.22213,53.46881,Slight
-2.26655,53.41158,Slight
-2.18564,53.43767,Slight
-2.24455,53.48318,Serious
-2.25106,53.50368,Slight
-2.19347,53.45087,Slight
-2.24122,53.508,Serious
-2.22875,53.43132,Slight
-2.24826,53.47346,Slight
-2.16681,53.52154,Serious
-2.2401,53.49285,Slight
-2.24461,53.47349,Serious
-2.17465,53.49505,Serious
-2.23162,53.43825,Slight
-2.17037,53.4814,Slight
-2.16914,53.46324,Slight
-2.23114,53.48326,Slight
-2.18295,53.52289,Slight
-2.25911,53.47722,Serious
-2.21432,53.44128,Serious
-2.17757,53.52084,Serious
-2.27702,53.41111,Slight
-2.23422,53.47121,Slight
-2.2196,53.47542,Slight
-2.24628,53.3965,Serious
-2.23005,53.46286,Slight
-2.19307,53.43901,Slight
-2.23378,53.47681,Serious
-2.23799,53.47398,Slight
-2.24015,53.37122,Slight
-2.1777,53.49954,Slight
-2.22505,53.45512,Slight
-2.16469,53.46634,Serious
-2.24965,53.46141,Slight
-2.23994,53.47334,Slight
-2.22926,53.46205,Slight
-2.2413,53.45792,Slight
-2.24002,53.47336,Slight
-2.15848,53.46858,Serious
-2.29336,53.36146,Slight
-2.18741,53.48338,Serious
-2.24512,53.49682,Slight
-2.21729,53.4667,Slight
-2.17806,53.52165,Slight
-2.24882,53.4796,Slight
-2.22774,53.43478,Slight
-2.27608,53.39068,Serious
-2.24255,53.47122,Serious
-2.23858,53.49548,Slight
-2.23425,53.47108,Slight
-2.24657,53.48346,Slight
-2.20373,53.44236,Slight
-2.24059,53.47099,Slight
-2.27266,53.38762,Slight
-2.24258,53.4808,Serious
-2.25816,53.47181,Slight
-2.26782,53.44784,Slight
-2.1795,53.47337,Serious
-2.24231,53.53647,Slight
-2.27232,53.39162,Serious
-2.24843,53.47362,Slight
-2.22262,53.47024,Slight
-2.2695,53.39888,Slight
-2.24419,53.45513,Slight
-2.18215,53.48445,Slight
-2.25606,53.40323,Slight
-2.20575,53.53064,Slight
-2.22365,53.43694,Serious
-2.20446,53.49777,Slight
-2.24152,53.36113,Slight
-2.29909,53.40112,Slight
-2.23198,53.43828,Serious
-2.19307,53.50144,Slight
-2.21192,53.4241,Serious
-2.24258,53.48078,Serious
-2.24676,53.46988,Slight
-2.25183,53.47868,Serious
-2.23771,53.49702,Serious
-2.16931,53.46369,Slight
-2.18469,53.43614,Slight
-2.2747,53.38706,Serious
-2.18161,53.46253,Serious
-2.24711,53.42645,Slight
-2.23866,53.50529,Serious
-2.23267,53.48787,Slight
-2.20731,53.43325,Slight
-2.27784,53.39875,Serious
-2.24059,53.49939,Serious
-2.23839,53.45094,Serious
-2.26731,53.44286,Slight
-2.22169,53.47103,Slight
-2.22257,53.45202,Serious
-2.24892,53.43242,Serious
-2.20274,53.44992,Slight
-2.26145,53.475,Slight
-2.20822,53.53246,Slight
-2.19383,53.49344,Slight
-2.26207,53.47561,Slight
-2.18983,53.52299,Slight
-2.23715,53.48572,Serious
-2.22384,53.45379,Slight
-2.2163,53.47289,Serious
-2.24807,53.39669,Serious
-2.23003,53.45152,Slight
-2.17753,53.44594,Slight
-2.21995,53.44428,Slight
-2.18842,53.44266,Slight
-2.24625,53.46949,Slight
-2.23801,53.47569,Serious
-2.25964,53.43182,Slight
-2.16832,53.46493,Slight
-2.21121,53.45392,Fatal
-2.25699,53.39692,Slight
-2.19431,53.46935,Serious
-2.26789,53.40677,Serious
-2.22065,53.41575,Slight
-2.25836,53.47194,Slight
-2.22628,53.47601,Slight
-2.185,53.4496,Slight
-2.25158,53.44333,Slight
-2.21895,53.4867,Slight
-2.27917,53.44253,Slight
-2.23461,53.42745,Serious
-2.21966,53.49963,Fatal
-2.23688,53.51241,Serious
-2.23835,53.47601,Slight
-2.20914,53.46023,Serious
-2.25717,53.44687,Slight
-2.24478,53.48706,Serious
-2.22889,53.47913,Slight
-2.25694,53.47162,Serious
-2.24359,53.45334,Serious
-2.27412,53.41437,Slight
-2.25241,53.45513,Slight
-2.25489,53.49859,Serious
-2.23542,53.48332,Slight
-2.29992,53.3502,Slight
-2.24414,53.45335,Serious
-2.24187,53.48981,Slight
-2.24178,53.4765,Slight
-2.25883,53.45265,Slight
-2.25234,53.41013,Slight
-2.22015,53.52057,Slight
-2.25118,53.48097,Slight
-2.23584,53.43186,Slight
-2.23762,53.48295,Slight
-2.23679,53.46964,Slight
-2.21797,53.47195,Slight
-2.2483,53.47339,Slight
-2.23734,53.47708,Slight
-2.2396,53.48219,Slight
-2.20116,53.48957,Slight
-2.22052,53.49804,Slight
-2.26098,53.47491,Slight
-2.19181,53.45404,Slight
-2.17243,53.45486,Slight
-2.24123,53.47472,Serious
-2.22275,53.46946,Serious
-2.1663,53.46534,Serious
-2.24042,53.4622,Slight
-2.26144,53.47534,Fatal
-2.18082,53.50297,Slight
-2.18299,53.48304,Serious
-2.19931,53.51587,Slight
-2.20897,53.48249,Serious
-2.20682,53.46159,Serious
-2.23282,53.45789,Serious
-2.21576,53.47074,Serious
-2.18477,53.46207,Serious
-2.22658,53.50201,Slight
-2.21613,53.45904,Serious
-2.24318,53.5174,Slight
-2.22849,53.52082,Slight
-2.24928,53.48101,Slight
-2.24471,53.4954,Slight
-2.23577,53.4248,Slight
-2.24901,53.51596,Serious
-2.22378,53.48023,Slight
-2.21011,53.46279,Slight
-2.1851,53.45971,Serious
-2.23992,53.45331,Slight
-2.22968,53.47858,Slight
-2.2067,53.51497,Serious
-2.23602,53.45545,Serious
-2.22446,53.45427,Serious
-2.29079,53.35514,Fatal
-2.19532,53.48396,Serious
-2.22677,53.52238,Slight
-2.25723,53.45523,Slight
-2.24502,53.37194,Slight
-2.22248,53.47595,Serious
-2.2496,53.43152,Slight
-2.21351,53.43661,Serious
-2.23277,53.51786,Serious
-2.23415,53.5126,Slight
-2.16295,53.47235,Slight
-2.23149,53.41737,Slight
-2.24258,53.4808,Slight
-2.25598,53.38632,Serious
-2.19631,53.45759,Slight
-2.28287,53.44089,Slight
-2.17116,53.46293,Slight
-2.26999,53.38461,Serious
-2.23608,53.50006,Serious
-2.23167,53.41802,Serious
-2.24069,53.46462,Slight
-2.2498,53.46719,Slight
-2.2485,53.4815,Slight
-2.24379,53.36448,Slight
-2.23837,53.47767,Slight
-2.23777,53.47732,Slight
-2.19154,53.49525,Serious
-2.21502,53.47201,Slight
-2.23444,53.48547,Serious
-2.23674,53.46974,Slight
-2.20307,53.4591,Slight
-2.29083,53.396,Slight
-2.25107,53.47571,Serious
-2.22298,53.47022,Serious
-2.22039,53.4746,Slight
-2.197,53.47954,Slight
-2.24262,53.4806,Serious
-2.2599,53.42031,Serious
-2.22672,53.4576,Slight
-2.19983,53.5028,Slight
-2.23638,53.47784,Serious
-2.24521,53.41782,Serious
-2.21201,53.46513,Slight
-2.28166,53.44822,Slight
-2.24639,53.46794,Serious
-2.23084,53.47588,Slight
-2.28847,53.36214,Slight
-2.22753,53.43419,Slight
-2.24279,53.47144,Slight
-2.1703,53.48219,Serious
-2.23249,53.48447,Slight
-2.21782,53.47195,Slight
-2.28527,53.3923,Slight
-2.17741,53.52263,Slight
-2.17662,53.46172,Slight
-2.24564,53.38318,Serious
-2.22431,53.46954,Serious
-2.17666,53.52568,Slight
-2.24798,53.45982,Slight
-2.16565,53.47287,Slight
-2.19722,53.4849,Slight
-2.19778,53.45423,Slight
-2.23176,53.4871,Slight
-2.24523,53.45443,Slight
-2.18492,53.45777,Serious
-2.2442,53.43895,Slight
-2.26737,53.44279,Slight
-2.21354,53.51331,Slight
-2.20132,53.48984,Slight
-2.26613,53.41129,Slight
-2.24655,53.5291,Slight
-2.24397,53.44003,Slight
-2.17592,53.46002,Serious
-2.19457,53.4816,Slight
-2.23719,53.45331,Slight
-2.22042,53.43951,Serious
-2.25727,53.39593,Slight
-2.2008,53.43245,Slight
-2.24509,53.43575,Slight
-2.24456,53.44637,Slight
-2.1995,53.52374,Slight
-2.23522,53.4686,Slight
-2.22856,53.46105,Slight
-2.25717,53.44726,Serious
-2.30336,53.39985,Serious
-2.21412,53.45837,Serious
-2.23742,53.49729,Slight
-2.23364,53.43881,Slight
-2.25034,53.4743,Serious
-2.23755,53.49295,Slight
-2.19652,53.42974,Slight
-2.23055,53.48363,Serious
-2.23045,53.48357,Slight
-2.2506,53.49418,Slight
-2.2265,53.46461,Slight
-2.22755,53.43708,Fatal
-2.2216,53.42597,Slight
-2.24616,53.51352,Slight
-2.23917,53.47241,Slight
-2.25738,53.40718,Slight
-2.19945,53.51314,Slight
-2.22955,53.46242,Slight
-2.20144,53.50244,Slight
-2.23492,53.48312,Serious
-2.2001,53.45322,Serious
-2.24195,53.53687,Slight
-2.26991,53.43273,Slight
-2.2943,53.40173,Slight
-2.21025,53.42734,Slight
-2.16939,53.47291,Serious
-2.17957,53.51855,Slight
-2.19899,53.47884,Serious
-2.28953,53.36195,Slight
-2.24507,53.45374,Slight
-2.18109,53.47488,Serious
-2.22085,53.516,Slight
-2.20687,53.53415,Slight
-2.24335,53.48898,Slight
-2.17374,53.46121,Serious
-2.18298,53.48306,Slight
-2.27174,53.39294,Slight
-2.23461,53.46876,Serious
-2.21471,53.43462,Slight
-2.25842,53.47179,Slight
-2.268,53.40686,Slight
-2.20445,53.48976,Slight
-2.2504,53.47568,Slight
-2.20858,53.53197,Slight
-2.2325,53.43285,Slight
-2.16735,53.46746,Slight
-2.25644,53.46597,Slight
-2.21209,53.49821,Serious
-2.26526,53.4066,Slight
-2.16982,53.51705,Serious
-2.25439,53.38039,Slight
-2.25471,53.45428,Slight
-2.21684,53.41516,Slight
-2.22093,53.53421,Serious
-2.20479,53.44197,Serious
-2.24882,53.4766,Slight
-2.24157,53.47672,Serious
-2.21941,53.49151,Serious
-2.16434,53.46534,Serious
-2.23205,53.41864,Slight
-2.24804,53.38746,Serious
-2.17374,53.45398,Slight
-2.24461,53.48315,Slight
-2.20081,53.47447,Serious
-2.20904,53.49628,Serious
-2.25616,53.41009,Serious
-2.20575,53.43778,Slight
-2.26319,53.47573,Slight
-2.24122,53.48899,Slight
-2.24072,53.50771,Serious
-2.17724,53.46187,Serious
-2.23975,53.511,Slight
-2.22019,53.40916,Slight
-2.29116,53.40057,Serious
-2.21303,53.51409,Slight
-2.23494,53.42375,Slight
-2.20542,53.49749,Slight
-2.21651,53.42774,Slight
-2.2099,53.42723,Slight
-2.2395,53.47698,Serious
-2.24061,53.47865,Slight
-2.19717,53.492,Serious
-2.19218,53.52318,Serious
-2.181,53.50115,Slight
-2.21435,53.46009,Serious
-2.15681,53.45784,Serious
-2.25838,53.42616,Serious
-2.25158,53.47489,Slight
-2.22227,53.45338,Serious
-2.23351,53.47124,Slight
-2.19054,53.45854,Slight
-2.23569,53.44362,Serious
-2.30933,53.40011,Slight
-2.22032,53.4492,Serious
-2.24169,53.50828,Slight
-2.26236,53.39732,Slight
-2.21771,53.42445,Serious
-2.27424,53.44247,Slight
-2.29665,53.40031,Slight
-2.17441,53.46254,Slight
-2.23415,53.45619,Serious
-2.20079,53.47448,Serious
-2.25802,53.46298,Serious
-2.26737,53.44279,Slight
-2.20756,53.48218,Slight
-2.2533,53.4017,Slight
-2.23453,53.45275,Serious
-2.15063,53.47245,Serious
-2.18106,53.50118,Slight
-2.22469,53.45451,Serious
-2.16153,53.45865,Serious
-2.24264,53.48074,Slight
-2.25455,53.39734,Slight
-2.2144,53.46004,Slight
-2.23846,53.47551,Slight
-2.21942,53.41081,Slight
-2.26503,53.40654,Serious
-2.23926,53.44334,Serious
-2.22686,53.45776,Slight
-2.20397,53.45958,Serious
-2.26803,53.40677,Slight
-2.18537,53.46774,Serious
-2.24699,53.46779,Slight
-2.19154,53.44441,Slight
-2.23138,53.48411,Serious
-2.17114,53.47355,Slight
-2.26724,53.43679,Serious
-2.23991,53.47323,Slight
-2.20342,53.4982,Slight
-2.21292,53.46147,Slight
-2.19311,53.50148,Serious
-2.25746,53.45296,Slight
-2.23207,53.52419,Serious
-2.24772,53.4814,Slight
-2.20496,53.43968,Serious
-2.24525,53.46812,Slight
-2.24146,53.48253,Slight
-2.24273,53.46739,Serious
-2.17278,53.46656,Slight
-2.25311,53.45323,Slight
-2.30464,53.39985,Slight
-2.21933,53.41088,Slight
-2.19856,53.46331,Slight
-2.25603,53.38326,Slight
-2.98752,53.43997,Serious
-2.9605,53.46243,Slight
-2.95237,53.4627,Slight
-2.98954,53.40762,Slight
-2.96301,53.46248,Slight
-2.96231,53.38349,Slight
-2.86888,53.39738,Slight
-2.86564,53.37405,Slight
-2.96868,53.39829,Slight
-2.96149,53.40626,Slight
-2.97909,53.403,Slight
-2.9575,53.46516,Serious
-2.962,53.40309,Serious
-2.96169,53.45516,Serious
-2.87489,53.34932,Slight
-2.98567,53.40731,Slight
-2.92846,53.36316,Serious
-2.90856,53.38279,Slight
-2.93913,53.38776,Slight
-2.98025,53.42497,Slight
-2.90659,53.41656,Slight
-2.932,53.44205,Slight
-2.88111,53.4197,Slight
-2.92856,53.4642,Slight
-2.90615,53.3703,Slight
-2.96184,53.42196,Slight
-2.89867,53.44547,Slight
-2.9229,53.41015,Serious
-2.9295,53.39284,Slight
-2.95672,53.44399,Slight
-2.91553,53.42421,Slight
-2.97914,53.39936,Slight
-2.98287,53.40389,Slight
-2.90976,53.41408,Slight
-2.95651,53.3977,Slight
-2.8658,53.34985,Slight
-2.91424,53.40939,Slight
-2.89209,53.40584,Slight
-2.97599,53.4108,Slight
-2.9679,53.43298,Slight
-2.9131,53.41347,Serious
-2.86719,53.38274,Slight
-2.95704,53.46637,Slight
-2.97942,53.40774,Slight
-2.93675,53.45103,Slight
-2.98702,53.3987,Slight
-2.85187,53.33997,Slight
-2.95893,53.44326,Slight
-2.9813,53.39795,Serious
-2.95779,53.46423,Slight
-2.96253,53.45787,Serious
-2.98069,53.40145,Slight
-2.90979,53.36916,Slight
-2.93762,53.40582,Slight
-2.91434,53.42031,Slight
-2.92102,53.40614,Slight
-2.9639,53.43036,Serious
-2.958,53.46482,Slight
-2.85658,53.36127,Slight
-2.89558,53.38435,Slight
-2.86586,53.34978,Slight
-2.9058,53.41553,Slight
-2.97887,53.40613,Slight
-2.89885,53.37265,Slight
-2.95142,53.4616,Slight
-2.9596,53.39193,Slight
-2.94725,53.37734,Slight
-2.88741,53.39894,Slight
-2.92972,53.42515,Slight
-2.98372,53.43052,Slight
-2.976,53.40162,Slight
-2.98193,53.40435,Slight
-2.97948,53.40509,Serious
-2.96002,53.44553,Slight
-2.90957,53.45873,Serious
-2.94526,53.46939,Serious
-2.96062,53.41459,Serious
-2.89296,53.38381,Slight
-2.90966,53.38824,Slight
-2.98198,53.42476,Serious
-2.9793,53.40526,Slight
-2.9446,53.38904,Slight
-2.96016,53.42945,Slight
-2.92662,53.46941,Slight
-2.88014,53.43044,Slight
-2.94906,53.40094,Slight
-2.87254,53.42854,Serious
-2.95673,53.40358,Slight
-2.97331,53.43079,Slight
-2.96451,53.38456,Serious
-2.87713,53.41954,Slight
-2.93842,53.4232,Slight
-2.89555,53.44126,Serious
-2.9618,53.41091,Slight
-2.91002,53.44692,Slight
-2.97043,53.40153,Slight
-2.92322,53.45517,Slight
-2.96756,53.43713,Slight
-2.97993,53.40625,Slight
-2.92183,53.4497,Slight
-2.89738,53.39662,Slight
-2.88612,53.35251,Slight
-2.97211,53.421,Slight
-2.96767,53.44657,Slight
-2.89372,53.38922,Slight
-2.96159,53.41085,Slight
-2.97807,53.39859,Slight
-2.91089,53.38482,Slight
-2.95297,53.46381,Serious
-2.99973,53.43972,Serious
-2.92075,53.37674,Slight
-2.8871,53.43569,Slight
-2.9199,53.41615,Serious
-2.96709,53.40336,Slight
-2.87305,53.42027,Slight
-2.92563,53.421,Slight
-2.98344,53.40441,Slight
-2.89675,53.39529,Serious
-2.87089,53.42787,Slight
-2.90596,53.4427,Slight
-2.99048,53.40577,Slight
-2.94823,53.40897,Slight
-2.97055,53.42499,Slight
-2.93748,53.37545,Slight
-2.96164,53.40624,Slight
-2.96037,53.42228,Serious
-2.97596,53.4016,Slight
-2.90839,53.44755,Slight
-2.87678,53.42011,Slight
-2.95753,53.43045,Slight
-2.9819,53.40751,Serious
-2.95037,53.44592,Slight
-2.90024,53.40652,Slight
-2.96242,53.44382,Slight
-2.95838,53.38603,Slight
-2.87457,53.34893,Slight
-2.89269,53.40862,Slight
-2.93062,53.44195,Slight
-2.9733,53.40661,Slight
-2.92628,53.4621,Slight
-2.94776,53.41465,Slight
-2.96752,53.4389,Slight
-2.95694,53.38992,Slight
-2.92341,53.4096,Slight
-2.88866,53.41907,Slight
-2.97093,53.46289,Slight
-2.95928,53.42929,Slight
-2.98891,53.4126,Slight
-2.97219,53.43688,Slight
-2.9588,53.38764,Slight
-2.9732,53.39496,Slight
-2.90721,53.435,Slight
-2.94851,53.37927,Slight
-2.91028,53.43154,Slight
-2.87307,53.4205,Slight
-2.94852,53.40406,Slight
-2.94467,53.4544,Serious
-2.94103,53.43981,Slight
-2.85816,53.38468,Slight
-2.95998,53.38219,Slight
-2.97257,53.43566,Slight
-2.91757,53.41018,Slight
-2.94905,53.46673,Slight
-2.96144,53.39698,Slight
-2.8929,53.36847,Slight
-2.98775,53.44048,Slight
-2.93802,53.40283,Slight
-2.93945,53.4405,Slight
-2.94937,53.38695,Serious
-2.91391,53.40927,Slight
-2.99539,53.43719,Slight
-2.92947,53.46669,Slight
-2.98165,53.3908,Slight
-2.96165,53.45496,Serious
-2.89339,53.44005,Slight
-2.96747,53.43712,Slight
-2.9865,53.40093,Slight
-2.94084,53.41291,Slight
-2.93174,53.39131,Slight
-2.90764,53.35837,Slight
-2.90807,53.41919,Slight
-2.94993,53.4601,Slight
-2.91543,53.36642,Slight
-2.94967,53.39624,Slight
-2.95914,53.44318,Slight
-2.97734,53.40029,Serious
-2.87386,53.37101,Serious
-2.96966,53.44413,Slight
-2.85,53.34687,Slight
-2.94757,53.44657,Serious
-2.92632,53.42088,Slight
-2.95137,53.46917,Slight
-2.94105,53.36694,Slight
-2.88835,53.41846,Serious
-2.97941,53.40775,Slight
-2.95939,53.38271,Serious
-2.90638,53.44222,Slight
-2.99562,53.40685,Slight
-2.95901,53.38667,Slight
-2.95534,53.46629,Serious
-2.89008,53.42454,Slight
-2.91815,53.4271,Slight
-2.97694,53.39533,Slight
-2.95417,53.46497,Slight
-2.88146,53.41635,Slight
-2.90536,53.41556,Slight
-2.97305,53.43635,Slight
-2.91753,53.44483,Slight
-2.95122,53.42699,Slight
-2.94129,53.40397,Slight
-2.9491,53.46672,Serious
-2.93193,53.36305,Slight
-2.91345,53.44937,Slight
-2.90349,53.41306,Slight
-2.96243,53.45784,Slight
-2.96821,53.4103,Slight
-2.97943,53.42958,Slight
-2.96365,53.40693,Slight
-2.99356,53.40621,Slight
-2.9313,53.44553,Slight
-2.98272,53.42612,Slight
-2.92535,53.41498,Slight
-2.9732,53.40543,Serious
-2.98024,53.3878,Slight
-2.97603,53.40161,Slight
-2.94424,53.39443,Serious
-2.96993,53.38913,Slight
-2.93223,53.44195,Serious
-2.93264,53.43694,Serious
-2.9375,53.39761,Slight
-2.99614,53.43068,Serious
-2.95835,53.43542,Serious
-2.97175,53.38678,Slight
-2.93268,53.46895,Slight
-2.98793,53.40044,Slight
-2.89284,53.44839,Slight
-2.98249,53.42477,Serious
-2.89729,53.39704,Slight
-2.96442,53.37424,Slight
-2.93725,53.45008,Serious
-2.93986,53.4524,Slight
-2.92747,53.43454,Slight
-2.92326,53.39021,Slight
-2.92228,53.4403,Serious
-2.97667,53.43864,Slight
-2.9627,53.41328,Slight
-2.97833,53.42126,Slight
-2.94979,53.42811,Slight
-2.97573,53.41082,Slight
-2.98069,53.40483,Slight
-2.94166,53.41734,Slight
-2.94084,53.37855,Slight
-2.86441,53.35851,Slight
-2.97097,53.44734,Slight
-2.85158,53.35264,Slight
-2.95119,53.39861,Slight
-2.95246,53.39615,Slight
-2.9864,53.40883,Slight
-2.84961,53.33892,Slight
-2.96302,53.41076,Serious
-2.9785,53.40225,Slight
-2.89129,53.40643,Slight
-2.95245,53.46286,Slight
-2.98817,53.4004,Slight
-2.95391,53.38091,Slight
-2.90521,53.40755,Slight
-2.95559,53.39019,Slight
-2.99333,53.40678,Slight
-2.96615,53.44746,Slight
-2.95441,53.4053,Slight
-2.94927,53.39086,Slight
-2.93676,53.45104,Slight
-2.90435,53.45296,Slight
-2.96562,53.45074,Slight
-2.93,53.41015,Slight
-2.8587,53.35856,Slight
-2.97993,53.40227,Slight
-2.98481,53.40679,Serious
-2.96863,53.39826,Slight
-2.95064,53.4663,Slight
-2.88972,53.42487,Slight
-2.9281,53.42322,Slight
-2.96576,53.43075,Slight
-2.93422,53.39684,Slight
-2.8903,53.38855,Slight
-2.99614,53.40786,Slight
-2.98264,53.41032,Slight
-2.90919,53.38835,Slight
-2.86567,53.374,Slight
-2.95434,53.40364,Slight
-2.93612,53.40963,Slight
-2.93431,53.39683,Slight
-2.91611,53.44779,Slight
-2.91326,53.38875,Serious
-2.90992,53.41409,Serious
-2.88368,53.39953,Slight
-2.97285,53.40905,Serious
-2.99647,53.41263,Slight
-2.97045,53.40898,Slight
-2.96533,53.40851,Slight
-2.95348,53.46507,Slight
-2.94577,53.36905,Slight
-2.95914,53.46355,Slight
-2.91896,53.44672,Slight
-2.95859,53.44485,Slight
-2.90095,53.40678,Slight
-2.95617,53.43141,Slight
-2.99622,53.41224,Slight
-2.86005,53.39124,Slight
-2.92671,53.38968,Slight
-2.92434,53.38384,Slight
-2.8838,53.38041,Slight
-2.97049,53.40155,Slight
-2.90512,53.43032,Slight
-2.93995,53.37659,Serious
-2.95865,53.40337,Slight
-2.86963,53.42715,Serious
-2.86571,53.37418,Slight
-2.89636,53.35064,Slight
-2.89266,53.43415,Slight
-2.92975,53.42514,Slight
-2.97606,53.40159,Slight
-2.92525,53.38987,Slight
-2.97637,53.40306,Slight
-2.88074,53.41601,Serious
-2.88511,53.41912,Slight
-2.87386,53.37105,Slight
-2.98003,53.44077,Serious
-2.94131,53.43177,Slight
-2.90702,53.42903,Serious
-2.99056,53.40601,Slight
-2.89968,53.42291,Serious
-2.83802,53.34579,Serious
-2.92065,53.41006,Slight
-2.93107,53.39599,Slight
-2.93911,53.4503,Serious
-2.91956,53.40985,Slight
-2.98193,53.40435,Slight
-2.92934,53.46606,Slight
-2.92471,53.36706,Slight
-2.94832,53.39802,Serious
-2.836,53.341,Slight
-2.95592,53.46714,Slight
-2.95467,53.41902,Slight
-2.93441,53.43519,Slight
-2.89594,53.44165,Slight
-2.83905,53.34076,Serious
-2.9793,53.40787,Slight
-2.97886,53.42582,Slight
-2.92676,53.46968,Slight
-2.96108,53.46504,Slight
-2.88338,53.38721,Serious
-2.96911,53.38362,Slight
-2.93149,53.4422,Slight
-2.96864,53.46272,Serious
-2.93963,53.39544,Slight
-2.92123,53.41525,Serious
-2.95582,53.41537,Slight
-2.99244,53.43194,Slight
-2.95746,53.38092,Slight
-2.95445,53.38091,Slight
-2.96801,53.41251,Slight
-2.89825,53.45986,Serious
-2.97304,53.40544,Slight
-2.9315,53.3938,Slight
-2.92342,53.40936,Slight
-2.90333,53.4517,Slight
-2.94535,53.45585,Slight
-2.95622,53.42503,Slight
-2.98256,53.4257,Slight
-2.9808,53.44134,Serious
-2.98783,53.41089,Slight
-2.91653,53.41225,Slight
-2.93277,53.43673,Slight
-2.96546,53.45077,Slight
-2.96132,53.40936,Slight
-2.93219,53.39156,Slight
-2.93303,53.43672,Slight
-2.88392,53.39956,Slight
-2.93258,53.44501,Serious
-2.94805,53.38706,Slight
-2.92333,53.41026,Serious
-2.96497,53.45131,Slight
-2.91755,53.36154,Slight
-2.91079,53.38781,Slight
-2.87831,53.43129,Slight
-2.99269,53.43953,Serious
-2.91638,53.37864,Slight
-2.97372,53.40776,Slight
-2.97869,53.43541,Slight
-2.96798,53.43605,Slight
-2.92011,53.45465,Slight
-2.96309,53.41076,Slight
-2.83267,53.38569,Serious
-2.84941,53.34824,Slight
-2.9719,53.42542,Slight
-2.88416,53.38755,Serious
-2.90794,53.44836,Serious
-2.97786,53.40935,Slight
-2.96442,53.38851,Slight
-2.97417,53.40192,Slight
-2.96788,53.41168,Slight
